uri num_mementos
http://www.wisdomsoft.com/tour.do;jsessionid=D8742496571C3D5FE40B8875F23A7F6E 1
filedesc://22-20051215053213-00000-crawling015.archive.org.arc 1
http://www.wisdomsoft.com/home.do 3
http://www.wisdomsoft.com/home.do;jsessionid=BAFD2435AD960E9E548564289F8B22B8 1
filedesc://22-20051221053208-00000-crawling015.archive.org.arc 1
http://www.wisdomsoft.com/images/arrow-right.gif 3
http://www.wisdomsoft.com/home.do;jsessionid=D8742496571C3D5FE40B8875F23A7F6E 1
http://www.wisdomsoft.com/images/main-header-background.jpg 3
http://www.wisdomsoft.com/images/bullet-gray.gif 3
http://www.wisdomsoft.com/company.do;jsessionid=BAFD2435AD960E9E548564289F8B22B8 1
http://www.wisdomsoft.com/company.do;jsessionid=D8742496571C3D5FE40B8875F23A7F6E 1
http://www.wisdomsoft.com/summary.do 3
filedesc://22-20051218053210-00000-crawling015.archive.org.arc 1
http://www.wisdomsoft.com/tour.do 3
http://www.wisdomsoft.com/images/ss-photos.jpg 3
http://www.wisdomsoft.com/jobs.do 3
http://www.wisdomsoft.com/investors.do 3
http://www.wisdomsoft.com/ 3
http://www.wisdomsoft.com/investors.do;jsessionid=BAFD2435AD960E9E548564289F8B22B8 1
http://www.wisdomsoft.com/css/main.css 3
http://www.wisdomsoft.com/tour.do;jsessionid=BAFD2435AD960E9E548564289F8B22B8 1
http://www.wisdomsoft.com/images/ss-email.jpg 3
http://www.wisdomsoft.com/company.do;jsessionid=822A618073BE49F8A0D8B83E4F75F1F4 1
http://www.wisdomsoft.com/investors.do;jsessionid=D8742496571C3D5FE40B8875F23A7F6E 1
http://www.wisdomsoft.com/team.do 3
http://www.wisdomsoft.com/images/wisdom-soft-coporation.jpg 3
http://www.wisdomsoft.com/investors.do;jsessionid=822A618073BE49F8A0D8B83E4F75F1F4 1
http://www.wisdomsoft.com/images/section-header-background.jpg 3
http://www.wisdomsoft.com/home.do;jsessionid=822A618073BE49F8A0D8B83E4F75F1F4 1
http://www.wisdomsoft.com/images/owl-background.jpg 3
http://www.wisdomsoft.com/tour.do;jsessionid=822A618073BE49F8A0D8B83E4F75F1F4 1
http://www.wisdomsoft.com/company.do 3
http://www.wisdomsoft.com/robots.txt 3
http://www.wisdomsoft.com/login.do 3
http://www.wisdomsoft.com/demo.do 3
